analytics_id,machine_id,log_timestamp,fuel_efficiency_score,engine_stability_score,utilization_ratio,wear_and_tear_index,safety_score,downtime_risk_pct
6841,77,2025-05-30T00:00:00Z,86.03,99.8,75.74,37,96,0.01
6842,77,2025-05-31T00:00:00Z,89.31,98.23,70.38,33,100,0.01
6843,77,2025-06-01T00:00:00Z,91.1,77.03,60.29,30,93,0.02
6844,77,2025-06-02T00:00:00Z,100.0,73.54,59.85,30,96,0.01
6845,77,2025-06-03T00:00:00Z,100.0,76.34,68.8,32,95,0.01
6846,77,2025-06-04T00:00:00Z,100.0,91.16,66.19,30,96,0.01
6847,77,2025-06-05T00:00:00Z,86.36,95.83,63.23,30,100,0.01
6848,77,2025-06-06T00:00:00Z,99.82,100.0,57.36,30,98,0.0
6849,77,2025-06-07T00:00:00Z,88.88,87.87,72.51,30,100,0.01
6850,77,2025-06-08T00:00:00Z,94.7,100.0,74.58,30,100,0.0
6851,77,2025-06-09T00:00:00Z,96.17,96.8,64.13,30,100,0.01
6852,77,2025-06-10T00:00:00Z,87.39,78.89,57.5,33,98,0.02
6853,77,2025-06-11T00:00:00Z,100.0,89.7,59.21,33,94,0.01
6854,77,2025-06-12T00:00:00Z,91.66,100.0,74.05,30,100,0.01
6855,77,2025-06-13T00:00:00Z,100.0,65.25,70.24,30,92,0.02
6856,77,2025-06-14T00:00:00Z,95.89,87.8,54.54,30,100,0.01
6857,77,2025-06-15T00:00:00Z,92.71,80.2,67.83,30,98,0.01
6858,77,2025-06-16T00:00:00Z,98.77,83.13,66.32,30,94,0.01
6859,77,2025-06-17T00:00:00Z,90.99,100.0,53.92,30,100,0.01
6860,77,2025-06-18T00:00:00Z,90.01,79.92,62.98,30,100,0.01
6861,77,2025-06-19T00:00:00Z,95.13,92.7,62.12,33,100,0.01
6862,77,2025-06-20T00:00:00Z,84.4,71.03,53.46,30,100,0.03
6863,77,2025-06-21T00:00:00Z,100.0,100.0,72.23,33,96,0.01
6864,77,2025-06-22T00:00:00Z,87.81,100.0,59.37,30,94,0.01
6865,77,2025-06-23T00:00:00Z,90.74,88.08,62.06,30,100,0.01
6866,77,2025-06-24T00:00:00Z,98.0,74.51,54.75,30,100,0.01
6867,77,2025-06-25T00:00:00Z,100.0,87.82,64.78,30,98,0.01
6868,77,2025-06-26T00:00:00Z,92.04,59.77,64.78,36,100,0.04
6869,77,2025-06-27T00:00:00Z,89.42,94.9,67.09,33,98,0.01
6870,77,2025-06-28T00:00:00Z,86.17,100.0,62.69,33,100,0.01
6871,77,2025-06-29T00:00:00Z,100.0,94.92,70.24,30,100,0.0
6872,77,2025-06-30T00:00:00Z,81.41,91.19,72.27,33,100,0.02
6873,77,2025-07-01T00:00:00Z,100.0,87.25,64.25,33,95,0.01
6874,77,2025-07-02T00:00:00Z,96.33,100.0,71.63,30,100,0.0
6875,77,2025-07-03T00:00:00Z,86.08,83.43,61.4,30,100,0.01
6876,77,2025-07-04T00:00:00Z,100.0,76.75,65.91,30,98,0.01
6877,77,2025-07-05T00:00:00Z,94.5,84.38,61.82,30,100,0.01
6878,77,2025-07-06T00:00:00Z,92.94,77.33,58.91,30,100,0.01
6879,77,2025-07-07T00:00:00Z,91.51,83.39,65.94,33,100,0.01
6880,77,2025-07-08T00:00:00Z,85.65,100.0,55.52,33,100,0.01
6881,77,2025-07-09T00:00:00Z,99.02,91.89,56.37,30,98,0.01
6882,77,2025-07-10T00:00:00Z,98.71,100.0,60.5,30,98,0.0
6883,77,2025-07-11T00:00:00Z,100.0,85.92,70.57,30,93,0.01
6884,77,2025-07-12T00:00:00Z,97.52,93.58,76.34,33,100,0.01
6885,77,2025-07-13T00:00:00Z,100.0,100.0,61.95,30,98,0.0
6886,77,2025-07-14T00:00:00Z,92.96,98.06,61.09,30,93,0.01
6887,77,2025-07-15T00:00:00Z,89.68,73.59,53.38,30,98,0.02
6888,77,2025-07-16T00:00:00Z,100.0,83.35,72.53,33,100,0.01
6889,77,2025-07-17T00:00:00Z,83.82,77.88,60.95,30,100,0.02
6890,77,2025-07-18T00:00:00Z,78.88,93.36,66.95,35,94,0.03
6891,77,2025-07-19T00:00:00Z,85.79,100.0,54.53,33,98,0.01
6892,77,2025-07-20T00:00:00Z,100.0,90.32,62.61,32,98,0.01
6893,77,2025-07-21T00:00:00Z,100.0,100.0,64.81,30,98,0.0
6894,77,2025-07-22T00:00:00Z,100.0,100.0,65.87,30,98,0.0
6895,77,2025-07-23T00:00:00Z,100.0,84.11,73.37,30,94,0.01
6896,77,2025-07-24T00:00:00Z,89.37,88.97,56.2,30,98,0.01
6897,77,2025-07-25T00:00:00Z,100.0,98.22,70.62,30,98,0.0
6898,77,2025-07-26T00:00:00Z,100.0,80.13,75.99,30,93,0.01
6899,77,2025-07-27T00:00:00Z,97.15,91.34,53.67,30,100,0.01
6900,77,2025-07-28T00:00:00Z,97.13,100.0,54.34,30,100,0.0
6901,77,2025-07-29T00:00:00Z,100.0,98.21,70.01,30,100,0.0
6902,77,2025-07-30T00:00:00Z,91.8,70.66,70.72,33,100,0.02
6903,77,2025-07-31T00:00:00Z,87.52,15.37,36.06,100,36,77.02
6904,77,2025-08-01T00:00:00Z,80.35,0.0,34.86,100,0,98.17
6905,77,2025-08-02T00:00:00Z,79.78,0.0,34.51,100,0,98.22
6906,77,2025-08-03T00:00:00Z,80.78,0.0,35.42,100,0,98.13
6907,77,2025-08-04T00:00:00Z,79.78,0.0,34.86,100,24,94.33
6908,77,2025-08-05T00:00:00Z,80.05,0.0,33.96,100,31,92.04
6909,77,2025-08-06T00:00:00Z,82.2,0.0,35.83,100,17,95.43
6910,77,2025-08-07T00:00:00Z,80.69,0.0,33.96,100,0,98.14
6911,77,2025-08-08T00:00:00Z,80.11,0.0,35.21,100,15,96.25
6912,77,2025-08-09T00:00:00Z,81.24,0.0,35.28,100,16,95.84
6913,77,2025-08-10T00:00:00Z,80.34,0.0,34.79,100,0,98.17
6914,77,2025-08-11T00:00:00Z,93.31,19.27,32.22,67,49,13.4
6915,77,2025-08-12T00:00:00Z,83.08,0.0,34.58,100,0,97.91
6916,77,2025-08-13T00:00:00Z,82.81,0.0,34.93,100,29,91.76
6917,77,2025-08-14T00:00:00Z,80.31,0.0,34.24,100,25,93.9
6918,77,2025-08-15T00:00:00Z,81.45,0.0,34.51,100,2,97.87
6919,77,2025-08-16T00:00:00Z,83.6,0.0,34.74,100,0,97.85
6920,77,2025-08-17T00:00:00Z,98.44,92.7,67.08,30,100,0.01
6921,77,2025-08-18T00:00:00Z,100.0,81.55,13.33,42,91,0.03
6922,77,2025-08-19T00:00:00Z,78.07,0.0,25.49,100,0,98.36
6923,77,2025-08-20T00:00:00Z,78.43,0.0,25.14,100,0,98.34
6924,77,2025-08-21T00:00:00Z,80.38,0.0,27.65,100,0,98.17
6925,77,2025-08-22T00:00:00Z,75.57,64.22,56.99,30,100,0.05
6926,77,2025-08-23T00:00:00Z,83.07,0.0,36.16,100,19,94.77
6927,77,2025-08-24T00:00:00Z,80.87,0.0,33.68,100,0,98.12
6928,77,2025-08-25T00:00:00Z,80.39,0.0,34.93,100,0,98.17
6929,77,2025-08-26T00:00:00Z,79.16,0.0,33.82,100,0,98.27
6930,77,2025-08-27T00:00:00Z,81.25,0.0,35.14,97,5,97.09
6931,78,2025-05-30T00:00:00Z,100.0,98.83,53.31,32,100,0.0
6932,78,2025-05-31T00:00:00Z,94.83,76.05,71.3,30,100,0.01
6933,78,2025-06-01T00:00:00Z,100.0,81.92,54.12,30,100,0.01
6934,78,2025-06-02T00:00:00Z,90.7,78.71,55.12,33,98,0.02
6935,78,2025-06-03T00:00:00Z,100.0,97.59,63.14,33,100,0.0
6936,78,2025-06-04T00:00:00Z,100.0,63.6,64.16,30,98,0.02
6937,78,2025-06-05T00:00:00Z,95.38,100.0,75.46,30,100,0.0
6938,78,2025-06-06T00:00:00Z,82.18,100.0,65.95,33,100,0.01
6939,78,2025-06-07T00:00:00Z,95.39,87.04,69.66,30,96,0.01
6940,78,2025-06-08T00:00:00Z,97.64,69.94,60.7,30,100,0.01
6941,78,2025-06-09T00:00:00Z,92.1,100.0,64.33,33,100,0.01
6942,78,2025-06-10T00:00:00Z,100.0,80.59,61.95,33,100,0.01
6943,78,2025-06-11T00:00:00Z,83.87,94.27,59.19,30,100,0.01
6944,78,2025-06-12T00:00:00Z,74.99,77.65,58.59,33,100,0.04
6945,78,2025-06-13T00:00:00Z,100.0,100.0,53.77,30,96,0.0
6946,78,2025-06-14T00:00:00Z,97.98,100.0,71.89,30,98,0.0
6947,78,2025-06-15T00:00:00Z,100.0,99.51,56.77,30,100,0.0
6948,78,2025-06-16T00:00:00Z,100.0,84.02,74.44,30,100,0.01
6949,78,2025-06-17T00:00:00Z,84.08,97.83,54.79,33,100,0.01
6950,78,2025-06-18T00:00:00Z,100.0,81.82,64.2,30,95,0.01
6951,78,2025-06-19T00:00:00Z,87.93,84.79,58.86,36,98,0.02
6952,78,2025-06-20T00:00:00Z,94.87,85.14,62.26,30,95,0.01
6953,78,2025-06-21T00:00:00Z,96.55,91.37,57.3,33,100,0.01
6954,78,2025-06-22T00:00:00Z,96.81,100.0,60.47,36,96,0.01
6955,78,2025-06-23T00:00:00Z,100.0,100.0,55.56,30,98,0.0
6956,78,2025-06-24T00:00:00Z,100.0,68.18,72.9,30,100,0.01
6957,78,2025-06-25T00:00:00Z,92.93,99.68,76.12,32,100,0.01
6958,78,2025-06-26T00:00:00Z,99.49,87.69,59.28,33,100,0.01
6959,78,2025-06-27T00:00:00Z,100.0,88.36,56.54,30,98,0.01
6960,78,2025-06-28T00:00:00Z,100.0,100.0,76.17,30,100,0.0
6961,78,2025-06-29T00:00:00Z,90.09,100.0,58.19,30,100,0.01
6962,78,2025-06-30T00:00:00Z,92.15,73.73,74.68,33,100,0.02
6963,78,2025-07-01T00:00:00Z,80.93,95.53,65.28,35,100,0.02
6964,78,2025-07-02T00:00:00Z,88.34,100.0,57.77,30,100,0.01
6965,78,2025-07-03T00:00:00Z,96.37,97.31,67.79,39,100,0.01
6966,78,2025-07-04T00:00:00Z,100.0,80.85,72.97,30,100,0.01
6967,78,2025-07-05T00:00:00Z,100.0,100.0,65.18,30,100,0.0
6968,78,2025-07-06T00:00:00Z,100.0,63.36,76.64,30,100,0.02
6969,78,2025-07-07T00:00:00Z,96.51,88.01,60.53,36,98,0.01
6970,78,2025-07-08T00:00:00Z,100.0,80.24,59.68,30,98,0.01
6971,78,2025-07-09T00:00:00Z,98.51,100.0,73.03,30,98,0.0
6972,78,2025-07-10T00:00:00Z,100.0,84.8,60.24,30,100,0.01
6973,78,2025-07-11T00:00:00Z,100.0,99.89,52.93,35,100,0.01
6974,78,2025-07-12T00:00:00Z,90.37,100.0,71.22,33,98,0.01
6975,78,2025-07-13T00:00:00Z,100.0,100.0,76.23,30,100,0.0
6976,78,2025-07-14T00:00:00Z,96.89,98.88,55.88,33,100,0.01
6977,78,2025-07-15T00:00:00Z,100.0,100.0,57.22,33,100,0.0
6978,78,2025-07-16T00:00:00Z,100.0,93.47,54.42,30,100,0.0
6979,78,2025-07-17T00:00:00Z,83.5,85.07,59.0,30,100,0.02
6980,78,2025-07-18T00:00:00Z,100.0,97.08,58.86,30,100,0.0
6981,78,2025-07-19T00:00:00Z,97.98,100.0,72.95,30,100,0.0
6982,78,2025-07-20T00:00:00Z,85.23,96.78,67.45,33,100,0.01
6983,78,2025-07-21T00:00:00Z,84.19,89.9,56.58,30,100,0.01
6984,78,2025-07-22T00:00:00Z,100.0,100.0,56.53,30,96,0.0
6985,78,2025-07-23T00:00:00Z,96.25,92.31,57.21,30,100,0.01
6986,78,2025-07-24T00:00:00Z,100.0,100.0,65.39,30,100,0.0
6987,78,2025-07-25T00:00:00Z,91.42,72.17,66.58,30,100,0.02
6988,78,2025-07-26T00:00:00Z,88.36,95.4,59.27,30,100,0.01
6989,78,2025-07-27T00:00:00Z,93.22,100.0,56.42,33,100,0.01
6990,78,2025-07-28T00:00:00Z,100.0,100.0,59.21,33,100,0.0
6991,78,2025-07-29T00:00:00Z,100.0,74.97,69.4,33,100,0.01
6992,78,2025-07-30T00:00:00Z,89.97,58.02,27.5,57,64,1.0
6993,78,2025-07-31T00:00:00Z,79.02,0.0,25.42,88,16,92.61
6994,78,2025-08-01T00:00:00Z,78.51,0.0,25.76,99,40,88.23
6995,78,2025-08-02T00:00:00Z,76.44,0.0,20.97,85,47,71.66
6996,78,2025-08-03T00:00:00Z,77.27,4.4,21.94,99,30,91.69
6997,78,2025-08-04T00:00:00Z,78.58,0.0,26.04,77,41,65.5
6998,78,2025-08-05T00:00:00Z,78.95,21.63,25.14,100,42,74.79
6999,78,2025-08-06T00:00:00Z,79.16,18.24,26.18,84,17,81.8
7000,78,2025-08-07T00:00:00Z,87.04,0.0,24.52,57,59,13.21
7001,78,2025-08-08T00:00:00Z,100.0,100.0,69.28,30,95,0.0
7002,78,2025-08-09T00:00:00Z,84.09,1.18,24.95,90,37,78.56
7003,78,2025-08-10T00:00:00Z,77.43,0.0,20.9,96,18,95.2
7004,78,2025-08-11T00:00:00Z,77.82,0.0,25.76,95,25,92.82
7005,78,2025-08-12T00:00:00Z,79.13,0.0,25.21,95,0,97.69
7006,78,2025-08-13T00:00:00Z,80.12,0.0,25.07,98,4,97.53
7007,78,2025-08-14T00:00:00Z,80.71,0.0,25.0,99,13,96.28
7008,78,2025-08-15T00:00:00Z,77.83,0.0,25.42,100,17,96.3
7009,78,2025-08-16T00:00:00Z,77.78,0.0,22.15,69,21,76.87
7010,78,2025-08-17T00:00:00Z,76.79,0.0,20.97,100,12,97.24
7011,78,2025-08-18T00:00:00Z,78.85,0.0,25.76,100,19,95.72
7012,78,2025-08-19T00:00:00Z,77.63,0.0,25.62,81,27,83.59
7013,78,2025-08-20T00:00:00Z,77.84,0.0,26.04,100,2,98.22
7014,78,2025-08-21T00:00:00Z,93.16,72.86,12.12,45,92,0.06
7015,78,2025-08-22T00:00:00Z,76.64,94.79,59.73,30,100,0.01
7016,78,2025-08-23T00:00:00Z,88.88,0.81,33.21,59,65,10.1
7017,78,2025-08-24T00:00:00Z,79.78,3.27,33.68,97,0,97.59
7018,78,2025-08-25T00:00:00Z,81.1,0.0,34.44,100,34,90.42
7019,78,2025-08-26T00:00:00Z,80.4,0.0,33.96,100,20,95.17
7020,78,2025-08-27T00:00:00Z,80.35,0.0,34.65,98,12,96.31
7021,79,2025-05-30T00:00:00Z,95.17,61.79,56.45,36,98,0.03
7022,79,2025-05-31T00:00:00Z,83.83,76.71,60.97,30,100,0.02
7023,79,2025-06-01T00:00:00Z,97.27,100.0,62.69,33,100,0.01
7024,79,2025-06-02T00:00:00Z,94.45,97.41,59.8,30,98,0.01
7025,79,2025-06-03T00:00:00Z,95.45,96.3,53.38,32,100,0.01
7026,79,2025-06-04T00:00:00Z,100.0,66.47,71.82,33,100,0.02
7027,79,2025-06-05T00:00:00Z,100.0,100.0,73.04,33,100,0.0
7028,79,2025-06-06T00:00:00Z,87.21,53.91,62.54,33,100,0.05
7029,79,2025-06-07T00:00:00Z,100.0,80.61,73.7,33,100,0.01
7030,79,2025-06-08T00:00:00Z,100.0,70.03,63.54,30,96,0.02
7031,79,2025-06-09T00:00:00Z,100.0,98.7,53.33,30,100,0.0
7032,79,2025-06-10T00:00:00Z,100.0,98.55,72.33,33,100,0.0
7033,79,2025-06-11T00:00:00Z,100.0,94.32,62.69,33,100,0.01
7034,79,2025-06-12T00:00:00Z,100.0,77.32,65.51,30,100,0.01
7035,79,2025-06-13T00:00:00Z,100.0,77.26,72.99,30,100,0.01
7036,79,2025-06-14T00:00:00Z,100.0,100.0,54.69,36,100,0.01
7037,79,2025-06-15T00:00:00Z,83.53,76.02,53.95,32,98,0.03
7038,79,2025-06-16T00:00:00Z,71.75,64.34,69.03,33,100,0.08
7039,79,2025-06-17T00:00:00Z,98.89,100.0,64.95,30,100,0.0
7040,79,2025-06-18T00:00:00Z,99.99,73.38,62.21,32,98,0.01
7041,79,2025-06-19T00:00:00Z,100.0,100.0,75.59,33,100,0.0
7042,79,2025-06-20T00:00:00Z,90.41,55.0,73.34,30,100,0.04
7043,79,2025-06-21T00:00:00Z,96.79,100.0,65.56,33,98,0.01
7044,79,2025-06-22T00:00:00Z,79.63,100.0,69.0,30,100,0.01
7045,79,2025-06-23T00:00:00Z,100.0,100.0,70.95,30,96,0.0
7046,79,2025-06-24T00:00:00Z,92.45,88.63,58.91,33,98,0.01
7047,79,2025-06-25T00:00:00Z,100.0,96.2,68.35,30,100,0.0
7048,79,2025-06-26T00:00:00Z,87.47,62.82,57.34,30,100,0.03
7049,79,2025-06-27T00:00:00Z,87.84,100.0,63.29,30,98,0.01
7050,79,2025-06-28T00:00:00Z,96.88,94.15,72.44,32,100,0.01
7051,79,2025-06-29T00:00:00Z,87.38,80.76,57.5,33,100,0.02
7052,79,2025-06-30T00:00:00Z,90.44,90.0,52.74,30,98,0.01
7053,79,2025-07-01T00:00:00Z,87.84,95.54,54.92,30,98,0.01
7054,79,2025-07-02T00:00:00Z,94.15,100.0,64.6,30,100,0.0
7055,79,2025-07-03T00:00:00Z,95.98,76.65,74.86,32,100,0.01
7056,79,2025-07-04T00:00:00Z,91.75,100.0,71.97,33,100,0.01
7057,79,2025-07-05T00:00:00Z,100.0,77.78,66.39,42,100,0.02
7058,79,2025-07-06T00:00:00Z,100.0,91.03,63.6,30,100,0.01
7059,79,2025-07-07T00:00:00Z,92.72,100.0,65.32,33,100,0.01
7060,79,2025-07-08T00:00:00Z,100.0,99.34,59.15,36,100,0.01
7061,79,2025-07-09T00:00:00Z,93.62,77.87,63.9,30,100,0.01
7062,79,2025-07-10T00:00:00Z,86.04,100.0,64.29,33,100,0.01
7063,79,2025-07-11T00:00:00Z,99.6,84.44,52.84,33,100,0.01
7064,79,2025-07-12T00:00:00Z,79.33,88.74,59.79,30,98,0.02
7065,79,2025-07-13T00:00:00Z,98.37,60.22,73.0,36,100,0.03
7066,79,2025-07-14T00:00:00Z,100.0,78.49,60.7,39,100,0.02
7067,79,2025-07-15T00:00:00Z,100.0,77.31,64.35,36,96,0.02
7068,79,2025-07-16T00:00:00Z,100.0,90.91,76.13,33,98,0.01
7069,79,2025-07-17T00:00:00Z,83.83,86.87,69.21,33,100,0.02
7070,79,2025-07-18T00:00:00Z,93.46,80.93,64.82,30,100,0.01
7071,79,2025-07-19T00:00:00Z,100.0,100.0,55.81,30,100,0.0
7072,79,2025-07-20T00:00:00Z,74.95,73.81,57.06,36,93,0.08
7073,79,2025-07-21T00:00:00Z,91.56,99.06,53.12,30,100,0.01
7074,79,2025-07-22T00:00:00Z,89.45,84.26,71.03,30,98,0.01
7075,79,2025-07-23T00:00:00Z,96.26,100.0,76.7,30,100,0.0
7076,79,2025-07-24T00:00:00Z,100.0,61.66,74.07,33,100,0.02
7077,79,2025-07-25T00:00:00Z,97.32,97.85,72.97,30,100,0.0
7078,79,2025-07-26T00:00:00Z,95.96,84.83,54.15,30,100,0.01
7079,79,2025-07-27T00:00:00Z,98.97,68.48,72.46,36,96,0.02
7080,79,2025-07-28T00:00:00Z,94.24,100.0,54.12,30,100,0.0
7081,79,2025-07-29T00:00:00Z,84.01,0.0,30.67,100,31,90.46
7082,79,2025-07-30T00:00:00Z,78.0,0.0,26.25,100,0,98.37
7083,79,2025-07-31T00:00:00Z,77.8,0.0,24.72,100,0,98.39
7084,79,2025-08-01T00:00:00Z,78.44,0.0,25.49,100,0,98.33
7085,79,2025-08-02T00:00:00Z,76.02,0.0,21.87,100,0,98.52
7086,79,2025-08-03T00:00:00Z,90.97,56.43,9.76,52,71,0.53
7087,79,2025-08-04T00:00:00Z,80.54,0.0,27.29,100,13,96.52
7088,79,2025-08-05T00:00:00Z,79.98,0.0,25.69,100,4,97.81
7089,79,2025-08-06T00:00:00Z,78.96,0.0,25.69,100,3,98.02
7090,79,2025-08-07T00:00:00Z,78.75,0.0,26.25,100,0,98.31
7091,79,2025-08-08T00:00:00Z,77.1,0.0,25.49,100,0,98.44
7092,79,2025-08-09T00:00:00Z,76.64,0.0,21.74,100,4,98.14
7093,79,2025-08-10T00:00:00Z,98.04,68.94,10.0,52,86,0.11
7094,79,2025-08-11T00:00:00Z,78.82,0.0,24.93,100,0,98.3
7095,79,2025-08-12T00:00:00Z,78.73,0.0,25.96,100,0,98.31
7096,79,2025-08-13T00:00:00Z,92.0,100.0,66.24,30,98,0.01
7097,79,2025-08-14T00:00:00Z,88.67,0.0,31.72,97,41,79.19
7098,79,2025-08-15T00:00:00Z,78.57,0.0,25.56,100,0,98.32
7099,79,2025-08-16T00:00:00Z,78.1,0.0,21.87,100,0,98.36
7100,79,2025-08-17T00:00:00Z,77.3,0.0,21.67,100,0,98.42
7101,79,2025-08-18T00:00:00Z,85.7,43.92,13.65,84,57,13.57
7102,79,2025-08-19T00:00:00Z,77.1,0.0,25.9,100,29,93.67
7103,79,2025-08-20T00:00:00Z,82.72,0.0,26.44,100,0,97.94
7104,79,2025-08-21T00:00:00Z,100.0,59.7,71.43,30,100,0.02
7105,79,2025-08-22T00:00:00Z,99.96,86.33,65.05,36,98,0.01
7106,79,2025-08-23T00:00:00Z,79.62,0.0,23.37,100,0,98.23
7107,79,2025-08-24T00:00:00Z,100.0,44.9,10.91,42,94,0.09
7108,79,2025-08-25T00:00:00Z,97.34,82.92,62.9,36,95,0.02
7109,79,2025-08-26T00:00:00Z,86.9,0.0,30.6,78,54,40.97
7110,79,2025-08-27T00:00:00Z,79.31,0.0,25.21,100,0,98.26
7111,80,2025-05-30T00:00:00Z,100.0,100.0,74.09,41,96,0.01
7112,80,2025-05-31T00:00:00Z,73.98,86.9,69.8,38,100,0.04
7113,80,2025-06-01T00:00:00Z,92.67,94.11,64.31,38,96,0.01
7114,80,2025-06-02T00:00:00Z,100.0,97.11,58.06,47,96,0.01
7115,80,2025-06-03T00:00:00Z,99.05,97.8,75.81,38,100,0.01
7116,80,2025-06-04T00:00:00Z,95.02,94.31,67.48,38,100,0.01
7117,80,2025-06-05T00:00:00Z,98.96,97.41,73.43,38,100,0.01
7118,80,2025-06-06T00:00:00Z,96.66,92.46,68.09,40,96,0.01
7119,80,2025-06-07T00:00:00Z,90.61,100.0,61.92,44,98,0.02
7120,80,2025-06-08T00:00:00Z,100.0,100.0,55.85,38,100,0.01
7121,80,2025-06-09T00:00:00Z,73.05,65.3,52.64,41,100,0.11
7122,80,2025-06-10T00:00:00Z,100.0,93.53,74.03,38,98,0.01
7123,80,2025-06-11T00:00:00Z,93.87,63.33,57.13,38,98,0.04
7124,80,2025-06-12T00:00:00Z,85.86,88.12,71.2,41,93,0.03
7125,80,2025-06-13T00:00:00Z,78.65,100.0,54.0,41,98,0.02
7126,80,2025-06-14T00:00:00Z,98.19,100.0,54.78,41,98,0.01
7127,80,2025-06-15T00:00:00Z,94.75,97.39,68.09,41,98,0.01
7128,80,2025-06-16T00:00:00Z,100.0,92.71,56.64,44,93,0.02
7129,80,2025-06-17T00:00:00Z,95.84,81.43,76.89,41,96,0.02
7130,80,2025-06-18T00:00:00Z,100.0,86.98,70.59,38,96,0.01
7131,80,2025-06-19T00:00:00Z,100.0,99.87,66.91,44,98,0.01
7132,80,2025-06-20T00:00:00Z,94.46,82.53,73.85,38,100,0.02
7133,80,2025-06-21T00:00:00Z,98.38,71.21,60.34,41,98,0.03
7134,80,2025-06-22T00:00:00Z,100.0,61.82,63.48,41,96,0.04
7135,80,2025-06-23T00:00:00Z,99.82,67.02,54.27,41,98,0.03
7136,80,2025-06-24T00:00:00Z,87.08,68.98,70.37,44,100,0.06
7137,80,2025-06-25T00:00:00Z,99.72,93.47,75.3,38,98,0.01
7138,80,2025-06-26T00:00:00Z,93.75,100.0,62.18,44,93,0.02
7139,80,2025-06-27T00:00:00Z,93.62,99.75,75.34,38,100,0.01
7140,80,2025-06-28T00:00:00Z,100.0,66.61,74.59,38,100,0.02
7141,80,2025-06-29T00:00:00Z,69.97,85.85,59.6,38,96,0.06
7142,80,2025-06-30T00:00:00Z,100.0,62.23,56.85,41,98,0.04
7143,80,2025-07-01T00:00:00Z,87.02,62.97,53.77,38,98,0.06
7144,80,2025-07-02T00:00:00Z,82.13,73.04,61.52,38,98,0.05
7145,80,2025-07-03T00:00:00Z,100.0,58.17,68.81,38,98,0.04
7146,80,2025-07-04T00:00:00Z,86.27,71.46,55.06,40,100,0.04
7147,80,2025-07-05T00:00:00Z,100.0,87.96,74.27,38,100,0.01
7148,80,2025-07-06T00:00:00Z,100.0,63.86,66.21,38,98,0.03
7149,80,2025-07-07T00:00:00Z,89.58,78.49,61.84,44,100,0.03
7150,80,2025-07-08T00:00:00Z,100.0,86.78,61.6,38,96,0.01
7151,80,2025-07-09T00:00:00Z,94.88,55.0,56.94,38,96,0.06
7152,80,2025-07-10T00:00:00Z,85.45,61.17,60.51,44,98,0.09
7153,80,2025-07-11T00:00:00Z,93.21,75.6,59.36,44,100,0.03
7154,80,2025-07-12T00:00:00Z,88.49,57.92,57.84,38,98,0.06
7155,80,2025-07-13T00:00:00Z,92.71,89.62,55.2,44,100,0.02
7156,80,2025-07-14T00:00:00Z,100.0,77.33,62.53,47,100,0.03
7157,80,2025-07-15T00:00:00Z,93.69,90.3,63.54,41,100,0.01
7158,80,2025-07-16T00:00:00Z,100.0,76.12,59.19,41,100,0.02
7159,80,2025-07-17T00:00:00Z,100.0,83.77,75.46,38,100,0.01
7160,80,2025-07-18T00:00:00Z,87.4,100.0,59.89,41,96,0.02
7161,80,2025-07-19T00:00:00Z,99.71,80.71,59.84,38,98,0.01
7162,80,2025-07-20T00:00:00Z,100.0,79.54,54.93,38,100,0.01
7163,80,2025-07-21T00:00:00Z,98.91,100.0,69.04,41,98,0.01
7164,80,2025-07-22T00:00:00Z,100.0,98.98,70.22,38,100,0.01
7165,80,2025-07-23T00:00:00Z,100.0,81.66,68.79,38,96,0.02
7166,80,2025-07-24T00:00:00Z,100.0,97.85,72.38,41,98,0.01
7167,80,2025-07-25T00:00:00Z,89.84,71.57,58.36,38,100,0.03
7168,80,2025-07-26T00:00:00Z,89.66,85.74,70.91,38,95,0.02
7169,80,2025-07-27T00:00:00Z,89.83,88.32,74.53,44,100,0.02
7170,80,2025-07-28T00:00:00Z,100.0,88.47,67.04,46,100,0.02
7171,80,2025-07-29T00:00:00Z,97.1,32.83,24.44,56,90,0.49
7172,80,2025-07-30T00:00:00Z,79.03,81.34,57.45,41,100,0.04
7173,80,2025-07-31T00:00:00Z,92.94,0.0,12.22,82,48,46.83
7174,80,2025-08-01T00:00:00Z,84.74,0.0,29.91,100,0,97.73
7175,80,2025-08-02T00:00:00Z,95.24,45.64,11.23,96,83,4.84
7176,80,2025-08-03T00:00:00Z,77.48,0.0,21.25,100,0,98.41
7177,80,2025-08-04T00:00:00Z,82.91,0.0,29.52,100,0,97.93
7178,80,2025-08-05T00:00:00Z,90.98,63.28,66.95,38,100,0.04
7179,80,2025-08-06T00:00:00Z,100.0,85.37,10.67,43,96,0.02
7180,80,2025-08-07T00:00:00Z,77.58,0.0,24.51,100,0,98.4
7181,80,2025-08-08T00:00:00Z,78.23,0.0,26.39,100,0,98.35
7182,80,2025-08-09T00:00:00Z,77.73,0.0,21.32,100,12,97.11
7183,80,2025-08-10T00:00:00Z,77.48,0.0,21.67,100,0,98.41
7184,80,2025-08-11T00:00:00Z,78.7,0.0,25.35,100,4,97.95
7185,80,2025-08-12T00:00:00Z,78.06,0.0,24.65,100,0,98.37
7186,80,2025-08-13T00:00:00Z,79.8,0.0,26.01,100,0,98.22
7187,80,2025-08-14T00:00:00Z,100.0,55.0,73.52,41,100,0.04
7188,80,2025-08-15T00:00:00Z,95.67,100.0,71.35,38,94,0.01
